age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
27,Private,347153,15,10,Never-married,13,Other-relative,White,Male,0,0,40,38,<=50K
31,Private,319146,8,11,Married-civ-spouse,2,Husband,White,Male,4386,0,40,25,>50K
35,Private,197719,15,10,Never-married,6,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,38,<=50K
55,Private,197114,15,10,Married-civ-spouse,13,Husband,White,Male,0,0,6,38,>50K
54,Self-emp-not-inc,109418,9,13,Married-civ-spouse,3,Wife,White,Female,0,1977,35,38,>50K
56,Private,182062,9,13,Married-civ-spouse,12,Husband,White,Male,0,0,48,38,>50K
21,Private,184543,8,11,Never-married,0,Not-in-family,White,Female,0,0,40,38,<=50K
66,Private,175558,5,4,Widowed,7,Not-in-family,White,Female,0,0,20,10,<=50K
46,Private,122026,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,50,38,<=50K
23,Private,340543,9,13,Never-married,3,Not-in-family,White,Female,0,0,38,38,<=50K
43,Private,101950,12,14,Never-married,3,Not-in-family,White,Female,0,0,45,38,<=50K
40,Private,179508,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,55,38,<=50K
52,Private,225317,4,3,Married-civ-spouse,2,Husband,White,Male,0,0,40,25,<=50K
59,Local-gov,53304,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,50,38,>50K
36,Local-gov,282602,8,11,Separated,0,Own-child,Black,Female,0,0,40,38,<=50K
33,Private,184016,11,9,Never-married,13,Not-in-family,White,Male,0,0,40,38,<=50K
20,Private,250165,11,9,Married-civ-spouse,11,Husband,White,Male,0,0,40,38,<=50K
21,Private,196467,11,9,Never-married,6,Not-in-family,White,Male,0,0,35,38,<=50K
59,Unknown,220783,0,6,Widowed,14,Unmarried,White,Female,0,0,40,38,<=50K
42,Self-emp-not-inc,178780,12,14,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,>50K
62,Private,65868,11,9,Widowed,11,Not-in-family,White,Female,0,0,43,38,<=50K
54,Private,35459,11,9,Never-married,11,Not-in-family,White,Male,0,0,40,38,<=50K
35,Private,98986,5,4,Never-married,6,Own-child,White,Female,0,0,30,38,<=50K
36,Private,282092,7,12,Never-married,12,Not-in-family,White,Female,0,0,40,38,<=50K
21,Private,140764,11,9,Never-married,0,Other-relative,White,Female,0,0,45,38,<=50K
30,Private,33124,11,9,Separated,4,Unmarried,White,Female,0,0,14,38,<=50K
46,Private,90042,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,>50K
32,Private,102986,4,3,Married-civ-spouse,6,Wife,Asian-Pac-Islander,Female,0,0,40,24,>50K
21,Private,214387,15,10,Never-married,11,Other-relative,White,Male,0,0,64,38,<=50K
39,Private,180667,11,9,Never-married,0,Not-in-family,White,Male,0,0,40,38,<=50K
54,Private,278329,11,9,Married-spouse-absent,3,Not-in-family,White,Female,0,0,43,38,<=50K
32,Private,184440,15,10,Married-civ-spouse,6,Husband,White,Male,3464,0,40,38,<=50K
23,Private,140462,11,9,Never-married,6,Own-child,White,Male,0,0,40,38,<=50K
42,Private,202565,3,2,Married-civ-spouse,6,Husband,White,Male,0,0,40,21,<=50K
62,Unknown,181063,0,6,Widowed,14,Not-in-family,White,Female,0,0,30,38,<=50K
28,Private,287268,15,10,Never-married,7,Not-in-family,White,Male,0,0,35,38,<=50K
28,Private,215955,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
35,Private,82552,7,12,Married-civ-spouse,12,Husband,White,Male,0,0,40,38,<=50K
19,Private,41745,15,10,Never-married,3,Own-child,White,Female,0,0,40,38,<=50K
27,Private,73587,11,9,Never-married,5,Not-in-family,Black,Male,0,0,35,38,<=50K
54,Private,263925,3,2,Married-civ-spouse,13,Husband,White,Male,0,0,50,38,<=50K
19,Private,196119,11,9,Never-married,11,Own-child,White,Female,0,0,35,38,<=50K
27,Private,284741,15,10,Never-married,11,Not-in-family,White,Female,0,0,30,38,<=50K
30,Private,293936,11,9,Never-married,7,Not-in-family,White,Male,0,0,50,39,<=50K
35,Private,340428,7,12,Never-married,0,Not-in-family,White,Female,0,0,35,38,<=50K
66,Unknown,175891,6,5,Married-civ-spouse,14,Husband,White,Male,0,0,40,38,<=50K
19,Local-gov,276973,15,10,Never-married,9,Own-child,White,Female,0,0,20,38,<=50K
30,Private,161599,11,9,Married-civ-spouse,5,Husband,White,Male,0,0,40,38,>50K
32,Private,144064,9,13,Never-married,12,Not-in-family,White,Male,0,0,40,38,<=50K
31,Private,236391,15,10,Never-married,11,Not-in-family,White,Female,0,0,40,38,<=50K
26,Private,224943,8,11,Never-married,11,Other-relative,Black,Male,0,0,65,38,<=50K
44,Private,151294,15,10,Widowed,11,Not-in-family,White,Female,0,0,25,38,<=50K
52,Private,68982,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,>50K
30,Private,241885,15,10,Married-civ-spouse,4,Husband,White,Male,0,0,40,38,<=50K
32,Self-emp-not-inc,189461,11,9,Never-married,7,Not-in-family,White,Female,0,0,60,38,<=50K
19,Self-emp-not-inc,36012,11,9,Never-married,2,Own-child,White,Male,0,0,40,38,<=50K
33,Private,85355,11,9,Separated,6,Not-in-family,White,Male,0,0,30,38,<=50K
20,Private,157595,15,10,Never-married,5,Not-in-family,White,Male,0,0,40,38,<=50K
61,Private,197286,5,4,Married-civ-spouse,6,Husband,White,Male,0,0,40,38,<=50K
33,Private,362747,15,10,Never-married,7,Not-in-family,Black,Female,0,0,35,38,<=50K
24,Private,395297,15,10,Never-married,11,Own-child,White,Female,0,0,35,38,<=50K
31,Self-emp-not-inc,144949,9,13,Divorced,2,Not-in-family,White,Male,0,0,60,38,<=50K
20,Unknown,163665,11,9,Never-married,14,Own-child,White,Female,0,0,20,38,<=50K
32,Private,141490,8,11,Divorced,3,Unmarried,White,Female,0,0,50,38,<=50K
29,Private,147889,7,12,Married-civ-spouse,12,Wife,White,Female,0,0,40,38,<=50K
61,Private,232808,0,6,Divorced,7,Not-in-family,White,Male,0,0,24,38,<=50K
48,Private,70668,11,9,Married-civ-spouse,6,Wife,White,Female,0,0,50,38,<=50K
29,Federal-gov,33315,7,12,Divorced,0,Not-in-family,White,Female,0,0,40,38,<=50K
61,Unknown,63526,2,8,Never-married,14,Not-in-family,Black,Male,0,0,52,38,<=50K
34,Private,591711,15,10,Never-married,5,Not-in-family,Black,Male,0,0,48,39,<=50K
22,Private,200318,7,12,Never-married,0,Not-in-family,White,Female,0,0,15,38,<=50K
32,Private,97723,11,9,Married-civ-spouse,2,Husband,White,Male,0,1672,40,38,<=50K
38,Private,109231,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
27,Private,102889,15,10,Divorced,6,Unmarried,White,Female,0,0,40,38,<=50K
26,Private,167106,11,9,Never-married,2,Other-relative,Asian-Pac-Islander,Male,0,0,40,16,<=50K
35,Private,182898,11,9,Never-married,0,Not-in-family,White,Male,8614,0,40,38,>50K
62,Private,197918,11,9,Divorced,0,Unmarried,White,Female,0,0,40,38,<=50K
28,Private,67386,11,9,Never-married,7,Unmarried,White,Female,0,0,40,38,<=50K
50,Private,126592,11,9,Separated,2,Not-in-family,Black,Male,0,0,40,38,<=50K
34,Private,49469,9,13,Never-married,11,Not-in-family,White,Male,99999,0,50,38,>50K
37,Self-emp-not-inc,119929,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
63,Private,158199,3,2,Widowed,6,Unmarried,White,Female,0,0,44,31,<=50K
35,Private,341102,6,5,Never-married,5,Not-in-family,Black,Male,0,0,40,38,<=50K
55,Private,101524,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,40,38,>50K
40,Private,202872,11,9,Married-civ-spouse,11,Wife,White,Female,0,0,40,38,>50K
25,Private,195201,11,9,Married-civ-spouse,11,Husband,Other,Male,0,0,50,38,<=50K
51,Private,128272,15,10,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,<=50K
37,Private,263094,9,13,Married-civ-spouse,3,Husband,White,Male,7298,0,40,38,>50K
54,Self-emp-inc,357596,9,13,Married-civ-spouse,3,Husband,White,Male,7298,0,55,38,>50K
47,Local-gov,102628,15,10,Married-civ-spouse,7,Husband,White,Male,0,0,40,38,>50K
26,Private,171114,9,13,Never-married,3,Own-child,White,Female,0,0,40,38,<=50K
46,Private,216414,8,11,Married-spouse-absent,2,Unmarried,White,Male,0,0,40,38,<=50K
24,Private,127753,2,8,Never-married,2,Other-relative,White,Male,0,0,40,38,<=50K
19,Private,282698,5,4,Never-married,0,Own-child,White,Male,0,0,80,38,<=50K
35,Private,139364,11,9,Married-civ-spouse,11,Husband,White,Male,0,1902,40,38,>50K
36,Local-gov,312785,9,13,Never-married,9,Own-child,Black,Male,0,0,35,38,<=50K
18,Private,92864,2,8,Never-married,7,Own-child,White,Female,0,0,20,38,<=50K
46,Local-gov,175428,12,14,Married-civ-spouse,9,Husband,White,Male,0,0,40,38,>50K
30,Private,104223,11,9,Never-married,7,Unmarried,Black,Female,0,0,32,38,<=50K
29,Private,144784,11,9,Never-married,7,Not-in-family,Black,Female,0,0,40,38,<=50K
65,Private,178934,11,9,Widowed,7,Unmarried,Black,Female,0,0,20,22,<=50K
41,Private,211253,12,14,Married-civ-spouse,3,Wife,White,Female,0,0,40,38,>50K
34,Private,133122,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,<=50K
58,Private,103540,5,4,Married-civ-spouse,13,Husband,Black,Male,0,0,40,38,<=50K
39,State-gov,172700,11,9,Never-married,7,Unmarried,Black,Female,0,0,40,38,<=50K
21,Private,282484,15,10,Never-married,7,Own-child,White,Female,0,0,40,38,<=50K
31,Private,323055,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,50,38,>50K
33,State-gov,291494,10,16,Married-civ-spouse,9,Husband,White,Male,0,0,50,38,>50K
28,Private,214702,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,60,38,<=50K
32,Private,116055,11,9,Never-married,0,Unmarried,Black,Female,2977,0,35,38,<=50K
32,Private,226696,9,13,Never-married,3,Not-in-family,White,Male,0,0,55,38,>50K
31,Private,216827,11,9,Separated,7,Unmarried,Black,Female,0,0,40,38,<=50K
41,Self-emp-not-inc,153132,14,15,Married-civ-spouse,3,Husband,White,Male,15024,0,40,38,>50K
48,Private,307440,9,13,Married-civ-spouse,12,Husband,Asian-Pac-Islander,Male,0,0,45,29,>50K
27,Private,278122,11,9,Never-married,13,Own-child,White,Male,0,0,40,38,<=50K
45,Private,122195,11,9,Widowed,2,Unmarried,Black,Female,0,0,40,38,<=50K
34,Self-emp-not-inc,156890,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,<=50K
17,Private,36877,0,6,Never-married,11,Own-child,White,Female,0,0,10,38,<=50K
25,Private,131178,11,9,Never-married,5,Own-child,Black,Male,0,0,23,38,<=50K
34,Self-emp-inc,62396,9,13,Never-married,9,Not-in-family,White,Female,0,0,62,38,>50K
33,Private,73054,11,9,Divorced,11,Unmarried,White,Female,0,0,40,38,<=50K
21,Private,96844,15,10,Never-married,0,Not-in-family,White,Female,0,0,20,38,<=50K
22,Private,324922,11,9,Never-married,6,Not-in-family,White,Male,0,0,50,38,<=50K
61,Private,130684,15,10,Married-civ-spouse,9,Husband,White,Male,0,0,42,38,<=50K
40,Private,178983,11,9,Married-civ-spouse,0,Wife,White,Female,0,0,30,38,>50K
58,Private,81038,15,10,Married-civ-spouse,11,Husband,White,Male,0,0,12,38,<=50K
30,Private,151967,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,58,38,<=50K
24,Private,278107,11,9,Never-married,2,Own-child,White,Male,0,0,60,38,<=50K
52,Self-emp-not-inc,183146,2,8,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,>50K
50,Private,183638,11,9,Widowed,11,Unmarried,White,Female,0,0,40,38,<=50K
49,Private,247892,15,10,Married-civ-spouse,2,Husband,Black,Male,0,0,30,38,<=50K
22,Private,221480,11,9,Never-married,0,Own-child,White,Female,0,0,40,38,<=50K
32,Private,118551,9,13,Married-civ-spouse,0,Wife,White,Female,0,0,35,39,>50K
21,Private,518530,15,10,Never-married,0,Own-child,White,Female,0,0,40,38,<=50K
25,Private,193787,15,10,Never-married,6,Own-child,White,Female,0,0,50,38,<=50K
34,Self-emp-inc,157466,11,9,Married-civ-spouse,0,Husband,White,Male,0,0,45,38,<=50K
48,Private,141511,0,6,Married-civ-spouse,3,Husband,White,Male,0,0,45,38,>50K
61,Unknown,158712,11,9,Divorced,14,Not-in-family,White,Female,0,0,99,38,<=50K
21,Private,252253,15,10,Never-married,0,Unmarried,Black,Female,0,0,40,38,<=50K
20,Private,200450,5,4,Never-married,6,Own-child,White,Female,0,0,52,38,<=50K
30,State-gov,343789,15,10,Married-civ-spouse,0,Husband,White,Male,0,0,40,38,>50K
44,Private,277647,11,9,Married-civ-spouse,11,Husband,White,Male,0,1902,40,38,>50K
44,Private,291566,11,9,Never-married,2,Not-in-family,Black,Male,0,0,60,38,<=50K
29,Private,151382,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,60,38,<=50K
31,Private,221167,14,15,Divorced,12,Not-in-family,White,Female,0,0,35,38,<=50K
35,Private,196178,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
27,Private,302422,11,9,Never-married,0,Not-in-family,White,Male,0,0,40,38,<=50K
26,Private,37379,9,13,Never-married,3,Not-in-family,White,Female,0,0,45,38,<=50K
37,Self-emp-not-inc,82540,6,5,Married-civ-spouse,13,Husband,White,Male,0,0,70,38,>50K
33,Self-emp-not-inc,182926,9,13,Never-married,13,Not-in-family,White,Male,0,0,40,39,<=50K
44,Private,159911,5,4,Married-civ-spouse,7,Wife,White,Female,0,0,55,38,<=50K
34,Private,212781,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,>50K
28,Local-gov,207213,7,12,Never-married,2,Own-child,White,Male,0,0,5,38,<=50K
30,Private,200192,15,10,Married-civ-spouse,7,Wife,White,Female,0,0,45,38,<=50K
41,Local-gov,180096,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,35,38,<=50K
23,Private,192812,9,13,Never-married,12,Own-child,White,Female,0,0,40,38,<=50K
19,Private,105908,11,9,Never-married,5,Other-relative,White,Male,0,0,70,38,<=50K
48,Private,373366,3,2,Married-civ-spouse,4,Husband,White,Male,3781,0,50,25,<=50K
26,State-gov,234190,15,10,Never-married,7,Not-in-family,White,Male,0,0,20,38,<=50K
32,Private,260868,9,13,Married-civ-spouse,11,Husband,Black,Male,0,0,40,38,>50K
26,Private,109097,11,9,Divorced,0,Unmarried,White,Female,0,0,48,38,<=50K
36,Private,171393,12,14,Married-civ-spouse,9,Husband,White,Male,7298,0,55,38,>50K
49,Private,209146,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,40,38,<=50K
33,Unknown,289046,11,9,Divorced,14,Not-in-family,Black,Male,0,1741,40,38,<=50K
54,Private,172281,12,14,Divorced,12,Not-in-family,White,Male,0,0,40,38,>50K
36,Private,73023,11,9,Divorced,2,Not-in-family,White,Male,0,0,55,38,<=50K
41,Private,122626,11,9,Divorced,5,Unmarried,White,Male,0,0,48,38,<=50K
27,Private,113635,9,13,Never-married,7,Not-in-family,White,Male,0,0,35,38,<=50K
68,Unknown,257269,9,13,Married-civ-spouse,14,Husband,White,Male,0,2377,35,38,>50K
21,Unknown,191806,15,10,Never-married,14,Own-child,White,Male,0,0,75,38,<=50K
56,Unknown,35723,11,9,Divorced,14,Own-child,White,Male,0,0,40,38,<=50K
40,Self-emp-not-inc,30759,8,11,Married-civ-spouse,4,Husband,White,Male,0,0,60,38,<=50K
46,Private,105327,11,9,Divorced,2,Not-in-family,White,Male,0,0,40,38,<=50K
55,Unknown,376058,6,5,Never-married,14,Own-child,White,Female,0,0,45,38,<=50K
43,Private,219307,6,5,Divorced,13,Not-in-family,Black,Male,0,0,40,38,<=50K
46,Private,208067,11,9,Divorced,2,Other-relative,White,Male,0,0,40,38,<=50K
51,Self-emp-not-inc,78631,15,10,Married-civ-spouse,3,Husband,Amer-Indian-Eskimo,Male,0,0,60,38,<=50K
19,Private,210308,15,10,Never-married,0,Own-child,White,Female,0,0,15,38,<=50K
67,Local-gov,190661,10,16,Never-married,9,Not-in-family,White,Female,7896,0,50,38,>50K
31,Private,594187,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,40,38,<=50K
27,Private,228476,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,50,38,>50K
21,Private,126613,15,10,Never-married,7,Own-child,White,Female,0,0,40,38,<=50K
36,Private,30267,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,50,38,<=50K
23,Private,216811,11,9,Never-married,6,Own-child,White,Female,0,0,16,38,<=50K
62,Local-gov,115763,12,14,Married-civ-spouse,9,Wife,White,Female,0,0,40,38,>50K
31,Local-gov,199368,9,13,Married-civ-spouse,10,Husband,Black,Male,0,0,50,38,>50K
52,Private,159755,9,13,Married-civ-spouse,3,Husband,White,Male,0,1887,40,38,>50K
39,Self-emp-not-inc,188335,11,9,Married-civ-spouse,4,Husband,White,Male,0,0,40,38,<=50K
24,Private,417668,9,13,Never-married,9,Own-child,White,Male,0,0,30,38,<=50K
55,Unknown,141807,11,9,Never-married,14,Not-in-family,White,Male,13550,0,40,38,>50K
38,Private,296317,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,40,25,<=50K
36,Private,164898,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,<=50K
17,Private,452406,1,7,Never-married,11,Own-child,Black,Female,0,0,15,38,<=50K
27,Private,42696,11,9,Married-spouse-absent,7,Unmarried,White,Female,0,0,40,38,<=50K
30,Private,262994,15,10,Divorced,2,Not-in-family,Black,Male,0,0,40,38,<=50K
43,State-gov,167298,11,9,Divorced,3,Unmarried,White,Female,0,0,40,38,<=50K
51,Private,103529,1,7,Divorced,7,Unmarried,Black,Female,0,0,30,38,<=50K
47,Private,97883,9,13,Widowed,8,Unmarried,White,Female,25236,0,35,38,>50K
49,State-gov,269417,10,16,Never-married,3,Not-in-family,White,Female,0,2258,50,38,>50K
34,Private,199539,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,48,38,>50K
19,Unknown,39460,11,9,Never-married,14,Own-child,White,Male,0,0,60,38,<=50K
79,Federal-gov,62176,10,16,Widowed,3,Not-in-family,White,Male,0,0,6,38,>50K
28,State-gov,239130,15,10,Divorced,7,Unmarried,White,Male,0,0,40,38,<=50K
41,Self-emp-inc,151089,15,10,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,<=50K
21,Private,331611,15,10,Married-civ-spouse,7,Husband,White,Male,0,0,50,38,<=50K
31,Self-emp-not-inc,203463,9,13,Never-married,12,Not-in-family,White,Female,0,0,40,38,<=50K
45,Private,151518,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,45,38,<=50K
23,Self-emp-inc,39844,11,9,Never-married,13,Not-in-family,White,Male,0,0,50,38,<=50K
32,Private,299635,15,10,Married-civ-spouse,3,Husband,White,Male,0,0,50,10,<=50K
67,Private,123393,1,7,Married-civ-spouse,13,Husband,White,Male,0,0,40,38,<=50K
32,Private,209538,12,14,Married-civ-spouse,3,Husband,White,Male,0,0,55,38,>50K
35,Self-emp-not-inc,238802,11,9,Married-civ-spouse,4,Husband,White,Male,0,0,50,38,<=50K
29,Private,499197,15,10,Married-civ-spouse,9,Husband,White,Male,0,0,40,38,<=50K
38,Private,200220,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
38,Private,114059,15,10,Married-civ-spouse,11,Husband,White,Male,0,0,60,38,<=50K
18,Private,434430,11,9,Never-married,9,Not-in-family,White,Male,0,0,30,38,<=50K
47,Private,185385,11,9,Married-civ-spouse,9,Husband,White,Male,5013,0,24,38,<=50K
22,Private,225156,11,9,Never-married,0,Not-in-family,White,Female,0,0,40,38,<=50K
21,Private,377931,15,10,Married-civ-spouse,3,Husband,White,Male,0,2377,48,38,<=50K
27,Unknown,133359,9,13,Married-spouse-absent,14,Not-in-family,White,Male,0,0,50,39,<=50K
28,Private,226891,15,10,Never-married,0,Unmarried,Asian-Pac-Islander,Female,0,0,30,39,<=50K
32,Private,201988,14,15,Married-civ-spouse,11,Husband,White,Male,4508,0,40,39,<=50K
40,Private,287008,14,15,Married-civ-spouse,9,Husband,White,Male,15024,0,55,10,>50K
23,Private,151910,9,13,Never-married,6,Own-child,White,Female,0,1719,40,38,<=50K
25,Private,231714,15,10,Married-civ-spouse,6,Husband,White,Male,0,0,40,38,<=50K
44,Self-emp-inc,178510,15,10,Never-married,11,Not-in-family,White,Male,0,2258,60,38,<=50K
43,Private,178866,11,9,Married-civ-spouse,0,Wife,White,Female,0,0,25,38,>50K
31,Private,110643,9,13,Married-civ-spouse,3,Husband,White,Male,0,1977,55,38,>50K
33,Private,148261,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
41,Private,217902,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,>50K
29,Self-emp-not-inc,77207,12,14,Married-civ-spouse,2,Husband,White,Male,0,0,30,38,<=50K
32,Unknown,377017,7,12,Never-married,14,Own-child,White,Male,0,0,40,38,<=50K
78,Private,184759,5,4,Married-civ-spouse,5,Husband,White,Male,1797,0,15,38,<=50K
64,Self-emp-inc,80333,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,>50K
58,Private,265086,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,>50K
55,Unknown,102058,2,8,Widowed,14,Not-in-family,White,Male,0,0,30,38,<=50K
20,Private,333843,11,9,Never-married,0,Own-child,White,Female,0,0,40,38,<=50K
35,Private,296478,15,10,Married-civ-spouse,11,Husband,White,Male,0,0,40,38,<=50K
27,Local-gov,116662,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,40,38,<=50K
37,Self-emp-not-inc,353298,11,9,Married-civ-spouse,11,Husband,White,Male,99999,0,50,38,>50K
42,Private,142424,8,11,Never-married,0,Not-in-family,White,Female,0,0,40,38,<=50K
47,Local-gov,200808,2,8,Married-civ-spouse,0,Husband,White,Male,0,0,35,32,<=50K
29,Private,119052,11,9,Never-married,5,Not-in-family,Black,Female,0,0,40,38,<=50K
33,Private,168981,3,2,Never-married,11,Own-child,White,Female,0,0,24,38,<=50K
44,Private,151780,15,10,Widowed,3,Not-in-family,Black,Female,0,0,40,38,<=50K
70,Private,237065,4,3,Widowed,7,Other-relative,White,Female,2346,0,40,39,<=50K
25,Private,509866,11,9,Never-married,13,Not-in-family,White,Male,0,0,78,38,<=50K
24,State-gov,249385,9,13,Never-married,0,Other-relative,White,Female,0,0,10,38,<=50K
42,State-gov,109462,9,13,Divorced,0,Unmarried,Black,Female,2977,0,40,38,<=50K
53,Private,250034,9,13,Married-civ-spouse,3,Husband,Black,Male,0,0,50,38,>50K
39,Private,249720,9,13,Divorced,3,Unmarried,Black,Female,0,0,60,38,<=50K
72,Self-emp-not-inc,258761,11,9,Married-civ-spouse,4,Husband,White,Male,0,0,40,38,<=50K
